rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.3396738582272208,0.004267917354923262,0.017009780522800205,0.05315556413375064,0.0,15.184,47.45
0.3460016392185109,0.004257699662905899,0.016698700592366063,0.05218343935114395,0.0,15.184,47.45
0.3524473003801584,0.004247324809044692,0.016393309784315906,0.051229093075987206,0.0,15.184,47.45
0.35901303770070686,0.004236791002638033,0.016093504054285775,0.05029220016964305,0.0,15.184,47.45
0.3657010880777489,0.004226096456456781,0.015799181260706032,0.04937244143970636,0.0,15.184,47.45
0.372513730080021,0.0042152393878842785,0.015510241130002466,0.0484695035312577,0.0,15.184,47.45
0.37945328472369383,0.004204218020102448,0.015226585222433841,0.047583078820105755,0.0,15.184,47.45
0.38652211626312616,0.004193030583324966,0.014948116898554227,0.04671286530798196,0.003156024307899107,15.184,47.45
0.3937226329963479,0.004181675316078558,0.014674741286288642,0.04585856651965201,0.006940615902880463,15.184,47.45
0.4010572880855496,0.00417015046653347,0.014406365248610865,0.04501989140190896,0.010795710617764853,15.184,47.45
0.4085285803928561,0.004158454293884101,0.014142897351812336,0.04419655422441355,0.014722621854485198,15.184,47.45
0.41613905533167067,0.004146585069780818,0.01388424783435138,0.04338827448234806,0.018722687482326104,15.184,47.45
0.4238913057338779,0.004134541079813938,0.013630328576272121,0.04259477680085038,0.02279727029372621,15.184,47.45
0.43178797273320213,0.004122320625050843,0.01338105306918267,0.041815790841195855,0.026947758468571024,15.184,47.45
0.4398317466650224,0.004109922023627169,0.013136336386782367,0.0410510512086949,0.031175566047135738,15.184,47.45
0.44802536798294895,0.004097343612393004,0.012896095155928022,0.04030029736227507,0.03548213341183797,15.184,47.45
0.45637162819247584,0.004084583748614967,0.012660247528229309,0.0395632735257166,0.039868927777965316,15.184,47.45
0.4648733708020257,0.00407164081173504,0.012428713152163633,0.03883972860051136,0.04433744369354467,15.184,47.45
0.4735334922917116,0.004058513205186963,0.012201413145700968,0.038129416080315524,0.048889203548523594,15.184,47.45
0.48235494310014676,0.004045199358270981,0.011978270069429333,0.03743209396696667,0.05352575809343713,15.184,47.45
0.4913407286296362,0.004031697728087675,0.011759207900171783,0.036747524688036826,0.05824868696773676,15.184,47.45
0.5004939102700954,0.004018006801531561,0.011544152005085847,0.036075475015893275,0.06305959923796212,15.184,47.45
